"decimalLongitude","decimalLatitude"
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
